id,label,book_id,book_title,book_type,page,num_images,image_labels,image_iiif
dcffcc26-05c9-47eb-8bb7-e1adf4812a38/pp-370-371-insertion-a-verso,Martin Heidegger. Being and Time. pp. 370-371 Insertion A,https://derridas-margins.princeton.edu/titles/99/,Being and Time,Book,pp. 370-371,2,verso;recto,"https://derridas-margins.princeton.edu/library/heidegger-sein-und-zeit-1962/gallery/images/pp-370-371-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/heidegger-sein-und-zeit-1962/gallery/images/pp-370-371-insertion-a-recto/iiif/full/500,/0/default.jpg"
111f41c5-bc8e-4b96-b59a-74297eb4e9ab/pp-68-69-insertion-a-recto,"Derrida, Jacques. L'Origine de la géométrie. pp. 68-69 Insertion A",https://derridas-margins.princeton.edu/titles/96/,L'origine de la géométrie,Book,pp. 68-69,2,recto;verso,"https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/pp-68-69-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/pp-68-69-insertion-a-verso/iiif/full/500,/0/default.jpg"
80d16b0c-9520-48d9-91b0-dabfc5aa8f65/pp-inside-front-cover-title-page-recto-insertion-f-verso,"Philosophical writings of Peirce,. pp. Inside Front Cover-Title Page recto Insertion F",https://derridas-margins.princeton.edu/titles/217/,The Philosophical Writings of Peirce,Book,pp. Inside Front Cover-Title Page recto,2,verso;recto,"https://derridas-margins.princeton.edu/library/peirce-the-philosophical-writings-of-peirce-1955/gallery/images/pp-inside-front-cover-title-page-recto-insertion-f-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/peirce-the-philosophical-writings-of-peirce-1955/gallery/images/pp-inside-front-cover-title-page-recto-insertion-f-recto/iiif/full/500,/0/default.jpg"
e82af5e5-54d8-4c15-954d-7a8cb6cd7241/p-179-with-insertion-a,Martin Heidegger. Essais et conférences. p. 179 with Insertion A,https://derridas-margins.princeton.edu/titles/197/,Essais et conférences,Book,p. 179,1,,"https://derridas-margins.princeton.edu/library/heidegger-vortrage-und-aufsatze-1958/gallery/images/p-179-with-insertion-a/iiif/full/500,/0/default.jpg"
bdcf0162-d0cf-4bb6-9a08-a207117250b3/pp-122-123-insertion-a-verso,"Introduction à la métaphysique,. pp. 122-123 Insertion A",https://derridas-margins.princeton.edu/titles/115/,Introduction à la métaphysique,Book,pp. 122-123,2,verso;recto,"https://derridas-margins.princeton.edu/library/heidegger-einfuhrung-in-die-metaphysic-1958/gallery/images/pp-122-123-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/heidegger-einfuhrung-in-die-metaphysic-1958/gallery/images/pp-122-123-insertion-a-recto/iiif/full/500,/0/default.jpg"
338b5905-b576-4df1-87a6-3dbe4174295d/pp-156-157-insertion-a-verso,"Oeuvres complètes. Tome I : Les Confessions, Dialogues, Les Rêveries du promeneur solitaire, Fragments autobiographiques. pp. 156-157 Insertion A",https://derridas-margins.princeton.edu/titles/177/,"Oeuvres complètes de J.-J. Rousseau, vol. I",Book,pp. 156-157,2,verso;recto,"https://derridas-margins.princeton.edu/library/rousseau-oeuvres-completes-tome-i-1959/gallery/images/pp-156-157-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/rousseau-oeuvres-completes-tome-i-1959/gallery/images/pp-156-157-insertion-a-recto/iiif/full/500,/0/default.jpg"
85d13203-3805-4314-a20e-d2dde23d0863/pp-inside-front-cover-front-flyleaf-1-recto-insertion-e-recto,Edmund Husserl. Husserliana (Band VI) : Die Krisis der europäischen Wissenschaften und die Transzendentale Phänomenologie. pp. Inside front cover - Front flyleaf 1 recto Insertion E,https://derridas-margins.princeton.edu/titles/113/,Die Krisis der europäischen Wissenschaften und die transzendentale Phänomenologie: Eine Einleitung in die phänomenologische Philosophie,Book,pp. Inside front cover - Front flyleaf 1 recto,2,recto;verso,"https://derridas-margins.princeton.edu/library/husserl-die-krisis-der-europaischen-wissenschaften-und-die-transzendentale-phanomenologie-1954/gallery/images/pp-inside-front-cover-front-flyleaf-1-recto-insertion-e-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-die-krisis-der-europaischen-wissenschaften-und-die-transzendentale-phanomenologie-1954/gallery/images/pp-inside-front-cover-front-flyleaf-1-recto-insertion-e-verso/iiif/full/500,/0/default.jpg"
e82af5e5-54d8-4c15-954d-7a8cb6cd7241/pp-36-37-insertion-a-verso,Martin Heidegger. Essais et conférences. pp. 36-37 Insertion A,https://derridas-margins.princeton.edu/titles/197/,Essais et conférences,Book,pp. 36-37,2,verso;recto,"https://derridas-margins.princeton.edu/library/heidegger-vortrage-und-aufsatze-1958/gallery/images/pp-36-37-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/heidegger-vortrage-und-aufsatze-1958/gallery/images/pp-36-37-insertion-a-recto/iiif/full/500,/0/default.jpg"
350a6f37-633d-4950-a994-2d2afa81e723/pp-234-235-insertion-a-recto,"Marcel Mauss. Sociologie et anthropologie, précédé d'une Introduction à l'oeuvre de Marcel Mauss par Claude Lévi-Strauss. pp. 234-235 Insertion A",https://derridas-margins.princeton.edu/titles/225/,Sociologie et anthropologie,Book,pp. 234-235,2,recto;verso,"https://derridas-margins.princeton.edu/library/levi-strauss-sociologie-et-anthropologie-1950/gallery/images/pp-234-235-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/levi-strauss-sociologie-et-anthropologie-1950/gallery/images/pp-234-235-insertion-a-verso/iiif/full/500,/0/default.jpg"
19ebc010-cef0-49ea-84ca-d76a3dbbd917/pp-324-325-insertion-a-verso,Emmanuel Levinas. Difficile liberté : essais sur le judaïsme. pp. 324-325 Insertion A,https://derridas-margins.princeton.edu/titles/102/,Difficile liberté,Book,pp. 324-325,2,verso;recto,"https://derridas-margins.princeton.edu/library/levinas-difficile-liberte-essais-sur-le-judaisme-1963/gallery/images/pp-324-325-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/levinas-difficile-liberte-essais-sur-le-judaisme-1963/gallery/images/pp-324-325-insertion-a-recto/iiif/full/500,/0/default.jpg"
19ebc010-cef0-49ea-84ca-d76a3dbbd917/pp-back-flyleaf-1-verso-inside-back-cover-insertion-a-verso,Emmanuel Levinas. Difficile liberté : essais sur le judaïsme. pp. Back flyleaf 1 verso-Inside Back Cover Insertion A,https://derridas-margins.princeton.edu/titles/102/,Difficile liberté,Book,pp. Back flyleaf 1 verso-Inside Back Cover,2,verso;recto,"https://derridas-margins.princeton.edu/library/levinas-difficile-liberte-essais-sur-le-judaisme-1963/gallery/images/pp-back-flyleaf-1-verso-inside-back-cover-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/levinas-difficile-liberte-essais-sur-le-judaisme-1963/gallery/images/pp-back-flyleaf-1-verso-inside-back-cover-insertion-a-recto/iiif/full/500,/0/default.jpg"
d22dedbc-3252-40f6-9a82-b345d2b0f3fe/pp-214-215-insertion-a-recto,G. W. F. Hegel. Précis de l'encyclopédie des sciences philosophiques. pp. 214-215 Insertion A,https://derridas-margins.princeton.edu/titles/109/,Encyclopédie,Book,pp. 214-215,2,recto;verso,"https://derridas-margins.princeton.edu/library/hegel-enzyklopadie-der-philosophischen-wissenschaften-im-grundrisse-1952/gallery/images/pp-214-215-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/hegel-enzyklopadie-der-philosophischen-wissenschaften-im-grundrisse-1952/gallery/images/pp-214-215-insertion-a-verso/iiif/full/500,/0/default.jpg"
111f41c5-bc8e-4b96-b59a-74297eb4e9ab/inside-front-cover-half-title-insertion-d-recto,"Derrida, Jacques. L'Origine de la géométrie. Inside front cover - half-title Insertion D",https://derridas-margins.princeton.edu/titles/96/,L'origine de la géométrie,Book,Inside front cover - half-title,2,recto;verso,"https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/inside-front-cover-half-title-insertion-d-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/inside-front-cover-half-title-insertion-d-verso/iiif/full/500,/0/default.jpg"
111f41c5-bc8e-4b96-b59a-74297eb4e9ab/inside-front-cover-half-title-insertion-n-recto,"Derrida, Jacques. L'Origine de la géométrie. Inside front cover - half-title Insertion N",https://derridas-margins.princeton.edu/titles/96/,L'origine de la géométrie,Book,Inside front cover - half-title,2,recto;verso,"https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/inside-front-cover-half-title-insertion-n-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/inside-front-cover-half-title-insertion-n-verso/iiif/full/500,/0/default.jpg"
d5b6c0fb-cb10-473f-8063-bffe3f9c6a4e/pp-168-169-insertion-a-recto,Edmund Husserl. Idées directrices pour une phénoménologie et une philosophie phénoménologique pures. Introduction générale à la phénoménologie pure. pp. 168-169 Insertion A,https://derridas-margins.princeton.edu/titles/112/,Idées I,Book,pp. 168-169,1,recto,"https://derridas-margins.princeton.edu/library/husserl-ideen-zu-einer-reinen-phanomenologie-und-phanomenologischen-philosophie-erstes-1950/gallery/images/pp-168-169-insertion-a-recto/iiif/full/500,/0/default.jpg"
66c89679-f365-4034-8cad-e381f0f9996e/pp-181-insertion-a-verso,Plato. Platon. Oeuvres Complètes : Tome VII-1ère partie. La République (Livres IV-VII). pp. 181 Insertion A,https://derridas-margins.princeton.edu/titles/200/,La République,Book,pp. 181,2,verso;recto,"https://derridas-margins.princeton.edu/library/plato-the-republic-1956/gallery/images/pp-181-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/plato-the-republic-1956/gallery/images/pp-181-insertion-a-recto/iiif/full/500,/0/default.jpg"
5b86f297-e02e-428f-82f3-1c756b2dcddd/pp-228-229-insertion-a-recto,La Pensée sauvage. pp. 228-229 Insertion A,https://derridas-margins.princeton.edu/titles/117/,La pensée sauvage,Book,pp. 228-229,2,recto;verso,"https://derridas-margins.princeton.edu/library/levi-strauss-la-pensee-sauvage-1962/gallery/images/pp-228-229-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/levi-strauss-la-pensee-sauvage-1962/gallery/images/pp-228-229-insertion-a-verso/iiif/full/500,/0/default.jpg"
01cea515-d930-4bd3-a90c-64044b35e963/pp-148-149-insertion-a-verso,Martin Heidegger. Unterwegs zur Sprache. pp. 148-149 Insertion A,https://derridas-margins.princeton.edu/titles/136/,Unterwegs zur Sprache,Book,pp. 148-149,2,verso;recto,"https://derridas-margins.princeton.edu/library/heidegger-unterwegs-zur-sprache-1959/gallery/images/pp-148-149-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/heidegger-unterwegs-zur-sprache-1959/gallery/images/pp-148-149-insertion-a-recto/iiif/full/500,/0/default.jpg"
5b86f297-e02e-428f-82f3-1c756b2dcddd/pp-320-321-insertion-a-recto,La Pensée sauvage. pp. 320-321 Insertion A,https://derridas-margins.princeton.edu/titles/117/,La pensée sauvage,Book,pp. 320-321,2,recto;verso,"https://derridas-margins.princeton.edu/library/levi-strauss-la-pensee-sauvage-1962/gallery/images/pp-320-321-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/levi-strauss-la-pensee-sauvage-1962/gallery/images/pp-320-321-insertion-a-verso/iiif/full/500,/0/default.jpg"
807eab70-c736-45a8-83df-6018a4ea8b65/pp-236-237-insertion-a-recto,"Franz Kafka. Oeuvres complètes, Tome VI. pp. 236-237 Insertion A",https://derridas-margins.princeton.edu/titles/199/,Oeuvres complètes de Franz Kafka,Book,pp. 236-237,2,recto;verso,"https://derridas-margins.princeton.edu/library/kafka-oeuvres-completes-vol-vi-1964/gallery/images/pp-236-237-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/kafka-oeuvres-completes-vol-vi-1964/gallery/images/pp-236-237-insertion-a-verso/iiif/full/500,/0/default.jpg"
8b2e576c-d0d6-4c4f-8052-35516814b62a/pp-294-295-insertion-a-verso,G. W. F. Hegel. Esthétique. Tome III (1ère Partie). pp. 294-295 Insertion A,https://derridas-margins.princeton.edu/titles/110/,"Esthétique, III, I.",Book,pp. 294-295,2,verso;recto,"https://derridas-margins.princeton.edu/library/hegel-vorlesungen-uber-die-asthetik-1944/gallery/images/pp-294-295-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/hegel-vorlesungen-uber-die-asthetik-1944/gallery/images/pp-294-295-insertion-a-recto/iiif/full/500,/0/default.jpg"
807eab70-c736-45a8-83df-6018a4ea8b65/pp-410-411-insertion-c-recto,"Franz Kafka. Oeuvres complètes, Tome VI. pp. 410-411 Insertion C",https://derridas-margins.princeton.edu/titles/199/,Oeuvres complètes de Franz Kafka,Book,pp. 410-411,2,recto;verso,"https://derridas-margins.princeton.edu/library/kafka-oeuvres-completes-vol-vi-1964/gallery/images/pp-410-411-insertion-c-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/kafka-oeuvres-completes-vol-vi-1964/gallery/images/pp-410-411-insertion-c-verso/iiif/full/500,/0/default.jpg"
5871fd80-b2fe-4a8c-b62c-c67a4b71b607/pp-418-419-insertion-a-in-situ-recto,"Derrida, Jacques. L'Écriture et la différence. pp. 418-419 Insertion A",https://derridas-margins.princeton.edu/titles/11/,L'écriture et la différence,Book,pp. 418-419,4,in situ recto;in situ verso;recto;verso,"https://derridas-margins.princeton.edu/library/derrida-lecriture-et-la-difference-1967/gallery/images/pp-418-419-insertion-a-in-situ-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/derrida-lecriture-et-la-difference-1967/gallery/images/pp-418-419-insertion-a-in-situ-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/derrida-lecriture-et-la-difference-1967/gallery/images/pp-418-419-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/derrida-lecriture-et-la-difference-1967/gallery/images/pp-418-419-insertion-a-verso/iiif/full/500,/0/default.jpg"
d5b6c0fb-cb10-473f-8063-bffe3f9c6a4e/p-307-with-insertion-a,Edmund Husserl. Idées directrices pour une phénoménologie et une philosophie phénoménologique pures. Introduction générale à la phénoménologie pure. p. 307 with Insertion A,https://derridas-margins.princeton.edu/titles/112/,Idées I,Book,p. 307,1,,"https://derridas-margins.princeton.edu/library/husserl-ideen-zu-einer-reinen-phanomenologie-und-phanomenologischen-philosophie-erstes-1950/gallery/images/p-307-with-insertion-a/iiif/full/500,/0/default.jpg"
5871fd80-b2fe-4a8c-b62c-c67a4b71b607/p-387-with-insertion-a,"Derrida, Jacques. L'Écriture et la différence. p. 387 with Insertion A",https://derridas-margins.princeton.edu/titles/11/,L'écriture et la différence,Book,p. 387,1,,"https://derridas-margins.princeton.edu/library/derrida-lecriture-et-la-difference-1967/gallery/images/p-387-with-insertion-a/iiif/full/500,/0/default.jpg"
464cda47-018c-4cea-ba93-8a58ad8c6173/pp-132-133-insertion-a-in-situ-recto,Ferdinand De Saussure. Cours de linguistique générale. pp. 132-133 Insertion A,https://derridas-margins.princeton.edu/titles/100/,Cours de linguistique générale,Book,pp. 132-133,4,in situ recto;recto;verso;in situ verso,"https://derridas-margins.princeton.edu/library/saussure-cours-de-linguistique-generale-1960/gallery/images/pp-132-133-insertion-a-in-situ-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/saussure-cours-de-linguistique-generale-1960/gallery/images/pp-132-133-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/saussure-cours-de-linguistique-generale-1960/gallery/images/pp-132-133-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/saussure-cours-de-linguistique-generale-1960/gallery/images/pp-132-133-insertion-a-in-situ-verso/iiif/full/500,/0/default.jpg"
11b55ec7-73f4-4867-b883-196c59bd60bf/pp-380-381-insertion-a-recto,Martin Heidegger. Sein und Zeit. pp. 380-381 Insertion A,https://derridas-margins.princeton.edu/titles/141/,Sein und Zeit,Book,pp. 380-381,2,recto;verso,"https://derridas-margins.princeton.edu/library/heidegger-sein-und-zeit-1963/gallery/images/pp-380-381-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/heidegger-sein-und-zeit-1963/gallery/images/pp-380-381-insertion-a-verso/iiif/full/500,/0/default.jpg"
5871fd80-b2fe-4a8c-b62c-c67a4b71b607/pp-316-317-insertion-a-recto,"Derrida, Jacques. L'Écriture et la différence. pp. 316-317 Insertion A",https://derridas-margins.princeton.edu/titles/11/,L'écriture et la différence,Book,pp. 316-317,2,recto;verso,"https://derridas-margins.princeton.edu/library/derrida-lecriture-et-la-difference-1967/gallery/images/pp-316-317-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/derrida-lecriture-et-la-difference-1967/gallery/images/pp-316-317-insertion-a-verso/iiif/full/500,/0/default.jpg"
1408bbfe-c5e2-4c49-b117-ece7fc293a1e/pp-182-183-insertion-a-recto,L'écriture et la psychologie des peuples. pp. 182-183 Insertion A,https://derridas-margins.princeton.edu/titles/2/,L'Ecriture et la psychologie des peuples: actes de colloque,Book,pp. 182-183,2,recto;verso,"https://derridas-margins.princeton.edu/library/bloch-lecriture-et-la-psychologie-des-peuples-actes-de-colloque-1963/gallery/images/pp-182-183-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/bloch-lecriture-et-la-psychologie-des-peuples-actes-de-colloque-1963/gallery/images/pp-182-183-insertion-a-verso/iiif/full/500,/0/default.jpg"
74514c61-247d-4028-aa07-5a6428aff58b/pp-312-313-insertion-a-verso,Karl Abraham. Oeuvres complètes : Tome II (1913-1925). Développement de la libido / Formation du caractère / Études cliniques. pp. 312-313 Insertion A,https://derridas-margins.princeton.edu/titles/124/,Oeuvres complètes de Karl Abraham,Book,pp. 312-313,1,verso,"https://derridas-margins.princeton.edu/library/abraham-oeuvres-completes-1966/gallery/images/pp-312-313-insertion-a-verso/iiif/full/500,/0/default.jpg"
e82af5e5-54d8-4c15-954d-7a8cb6cd7241/p-106-with-insertion-a,Martin Heidegger. Essais et conférences. p. 106 with Insertion A,https://derridas-margins.princeton.edu/titles/197/,Essais et conférences,Book,p. 106,1,,"https://derridas-margins.princeton.edu/library/heidegger-vortrage-und-aufsatze-1958/gallery/images/p-106-with-insertion-a/iiif/full/500,/0/default.jpg"
d0b94043-3a44-44e1-9f20-ce1fad8b5715/pp-244-245-insertion-a-verso,Montaigne. Essais. pp. 244-245 Insertion A,https://derridas-margins.princeton.edu/titles/81/,Essais,Book,pp. 244-245,2,verso;recto,"https://derridas-margins.princeton.edu/library/montaigne-essais-1580/gallery/images/pp-244-245-insertion-a-verso/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/montaigne-essais-1580/gallery/images/pp-244-245-insertion-a-recto/iiif/full/500,/0/default.jpg"
111f41c5-bc8e-4b96-b59a-74297eb4e9ab/inside-front-cover-half-title-insertion-f-recto,"Derrida, Jacques. L'Origine de la géométrie. Inside front cover - half-title Insertion F",https://derridas-margins.princeton.edu/titles/96/,L'origine de la géométrie,Book,Inside front cover - half-title,2,recto;verso,"https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/inside-front-cover-half-title-insertion-f-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/husserl-der-ursprung-der-geometrie-als-intentional-historisches-problem-1962-B/gallery/images/inside-front-cover-half-title-insertion-f-verso/iiif/full/500,/0/default.jpg"
4cba5fd0-2e18-4e34-80b5-336fc59a607e/pp-128-129-insertion-a-recto,Friedrich Nietzsche. La Naissance de la tragédie. pp. 128-129 Insertion A,https://derridas-margins.princeton.edu/titles/116/,La Naissance de la tragédie,Book,pp. 128-129,2,recto;verso,"https://derridas-margins.princeton.edu/library/nietzsche-die-geburt-der-tragodie-aus-dem-geiste-der-musik-1949/gallery/images/pp-128-129-insertion-a-recto/iiif/full/500,/0/default.jpg;https://derridas-margins.princeton.edu/library/nietzsche-die-geburt-der-tragodie-aus-dem-geiste-der-musik-1949/gallery/images/pp-128-129-insertion-a-verso/iiif/full/500,/0/default.jpg"
78c194f8-2b09-4933-bb2f-7c54c42986c5/back-cover-with-insertion-b-verso,Descartes. Discours de la méthode. Back Cover with Insertion B,https://derridas-margins.princeton.edu/titles/103/,Discours de la méthode,Book,Back Cover,1,verso,"https://derridas-margins.princeton.edu/library/descartes-discours-de-la-methode-1943/gallery/images/back-cover-with-insertion-b-verso/iiif/full/500,/0/default.jpg"
